new_index,s_time,e_time,delta_time,old_index
21203,45420,49320,23520,304
21204,45420,45840,6420,719
21205,45420,49440,20940,404
21206,45420,49440,18720,502
21207,45420,49080,45000,38
21208,45420,48660,22020,332
21209,45420,45960,6240,731
21210,45420,49980,13020,686
21211,45420,47280,6480,890
21212,45420,46260,5400,903
21213,45420,47340,6720,802
21214,45420,50700,25560,314
21215,45480,48780,6480,1269
21216,45480,46980,5880,962
21217,45480,47460,4140,1355
21218,45480,47280,6120,969
21219,45480,49020,6300,1353
21220,45480,48000,6480,1048
21221,45480,48360,8340,756
21222,45480,46860,4800,1085
21223,45480,45900,6480,718
21224,45480,46860,12600,670
21225,45480,48960,6600,1174
21226,45480,47520,3240,1376
21227,45480,46500,5460,869
21228,45480,48600,4200,1432
21229,45480,47640,23880,235
21230,45480,45840,6120,738
21231,45480,48780,26880,201
21232,45480,49200,6480,1260
21233,45480,47940,25080,236
21234,45480,46320,6720,753
21235,45480,47460,21480,340
21236,45540,48180,6240,993
21237,45540,48120,6840,879
21238,45540,50700,27000,261
21239,45540,46560,4740,1118
21240,45540,47040,5340,1031
21241,45540,49560,5940,1382
21242,45540,46560,23940,226
21243,45540,46500,6180,842
21244,45540,47400,3960,1365
21245,45540,47280,6480,883
21246,45540,45960,6720,712
21247,45540,48060,6840,912
21248,45540,49380,44040,142
21249,45540,47160,7020,839
21250,45540,47520,8640,700
21251,45540,49920,27300,220
21252,45540,48720,6540,1035
21253,45540,46200,5880,792
21254,45540,49380,44940,62
21255,45540,49920,27300,222
21256,45540,46620,5760,898
21257,45540,46620,6480,770
21258,45540,47940,4800,1340
21259,45540,46260,5880,796
21260,45540,48240,5760,1259
21261,45600,50160,25200,307
21262,45600,50100,6000,1422
21263,45600,50160,25200,308
21264,45600,48060,21600,341
21265,45600,48060,7200,1077
21266,45600,48060,9000,701
21267,45600,49620,8100,1100
21268,45600,49740,27600,206
21269,45600,49620,25200,292
21270,45600,48240,5580,1218
21271,45600,48240,23100,293
21272,45600,49800,6300,1344
21273,45600,52500,42900,107
21274,45600,49800,6480,1367
21275,45600,48180,7800,819
21276,45600,48180,7800,818
21277,45600,47280,20400,379
21278,45600,46800,5760,927
21279,45600,49740,20400,488
21280,45600,49980,6000,1442
21281,45600,47280,7200,777
21282,45600,46800,6720,765
21283,45600,47280,6240,949
21284,45600,49620,27600,204
21285,45600,46800,6720,776
21286,45600,49620,27600,202
21287,45600,46740,6000,868
21288,45600,48240,16800,622
21289,45600,46500,3600,1301
21290,45600,50040,6000,1415
21291,45600,48240,3600,1426
21292,45600,47280,4800,1208
21293,45600,47280,6480,885
21294,45600,45900,6480,724
21295,45600,50040,8400,1091
21296,45600,47280,2760,1454
21297,45600,46500,6000,847
21298,45600,48180,6600,1008
21299,45600,48900,6000,1296
21300,45600,46500,6720,745
21301,45600,51240,27600,260
21302,45600,47100,6900,835
21303,45600,48780,7200,1123
21304,45600,49080,8400,958
21305,45600,49080,6120,1312
21306,45600,48780,27000,196
21307,45600,46620,4680,1095
21308,45600,48780,27000,197
21309,45600,51360,5400,1514
21310,45600,50760,6900,1325
21311,45600,49140,6240,1357
21312,45600,48720,43200,70
21313,45600,46680,4500,1258
21314,45600,50700,27600,247
21315,45600,47100,5400,1070
21316,45600,50700,27600,246
21317,45600,50700,18300,595
21318,45600,46560,6000,817
21319,45600,50700,4800,1498
21320,45600,48660,6900,1071
21321,45600,48660,5400,933
21322,45600,50640,6000,1449
21323,45600,48660,7200,905
21324,45600,46560,6300,793
21325,45600,49140,6000,1356
21326,45600,49080,8400,1000
21327,45600,47040,6000,923
21328,45600,49080,8400,910
21329,45600,47040,4200,1341
21330,45600,48960,20400,456
21331,45600,48960,20400,457
21332,45600,48960,6480,1248
21333,45600,48900,9000,783
21334,45600,51120,27000,272
21335,45600,48960,44400,50
21336,45600,51120,26400,298
21337,45600,46620,6000,844
21338,45600,51120,26400,299
21339,45600,47040,41400,78
21340,45600,49020,24000,290
21341,45600,46680,15600,592
21342,45600,48840,27600,187
21343,45600,47040,6540,804
21344,45600,49080,27360,194
21345,45600,49080,17100,630
21346,45600,49080,6600,1287
21347,45600,48780,6720,1065
21348,45600,50640,25800,303
21349,45600,47040,5400,1053
21350,45600,48840,6900,1135
21351,45600,47340,6000,991
21352,45600,46680,15600,593
21353,45600,50940,24600,333
21354,45600,46620,13200,663
21355,45600,51240,27600,259
21356,45600,48300,6000,1228
21357,45600,46560,20400,347
21358,45600,48480,6720,1083
21359,45600,48480,9000,729
21360,45600,46500,6300,775
21361,45600,46740,4800,1171
21362,45600,50340,23400,329
21363,45600,49440,6000,1337
21364,45600,48420,3360,1478
21365,45600,52020,27600,291
21366,45600,48420,6000,1156
21367,45600,49500,6960,1238
21368,45600,48420,6000,1285
21369,45600,48360,7200,943
21370,45600,46740,6000,896
21371,45600,48360,6600,1063
21372,45600,50280,23400,381
21373,45600,49500,3900,1516
21374,45600,48360,6000,1178
21375,45600,50280,42600,108
21376,45600,50220,7200,1364
21377,45600,49560,6000,1366
21378,45600,48300,7200,944
21379,45600,50220,27600,221
21380,45600,49560,24000,300
21381,45600,48360,6720,1192
21382,45600,48480,6000,1278
21383,45600,50400,27600,237
21384,45600,48480,5100,1379
21385,45600,48600,6600,1150
21386,45600,50580,5940,1412
21387,45600,51600,24600,333
21388,45600,51600,16800,674
21389,45600,47100,2100,1475
21390,45600,46980,18000,472
21391,45600,50580,5400,1471
21392,45600,50580,6000,1462
21393,45600,50580,25200,319
21394,45600,47160,5760,1015
21395,45600,46560,6000,857
21396,45600,47160,6840,813
21397,45600,49320,8400,959
21398,45600,50520,5640,1473
21399,45600,48600,6900,1009
21400,45600,48480,4320,1429
21401,45600,49380,27600,195
21402,45600,49380,6000,1323
21403,45600,50640,22920,443
21404,45600,47160,6000,925
21405,45600,50520,26400,275
21406,45600,50520,26400,276
21407,45600,50520,24000,360
21408,45600,48540,7740,891
21409,45600,50520,24000,361
21410,45600,46920,6000,982
21411,45600,49320,5400,1421
21412,45600,46560,3480,1331
21413,45600,48000,17100,556
21414,45600,47340,8400,699
21415,45600,47940,3600,1450
21416,45600,47580,9000,697
21417,45600,47880,24000,269
21418,45600,47580,20400,398
21419,45600,46140,6000,778
21420,45600,47340,4800,1149
21421,45600,46380,4800,1072
21422,45600,46380,4500,1116
21423,45600,47880,8400,717
21424,45600,47580,20400,397
21425,45600,47340,5400,1222
21426,45600,47880,6000,1144
21427,45600,47580,6900,932
21428,45600,47940,4800,1338
21429,45600,47520,25200,210
21430,45600,47640,6000,1084
21431,45600,47880,6780,979
21432,45600,47580,4800,1290
21433,45600,47460,3600,1424
21434,45600,46260,5220,973
21435,45600,47760,6780,986
21436,45600,47580,24660,240
21437,45600,47880,6600,1115
21438,45600,46440,5580,904
21439,45600,56160,44160,141
21440,45600,47760,26400,191
21441,45600,46380,8400,691
21442,45600,47580,9600,693
21443,45600,47820,6600,984
21444,45600,46020,6300,746
21445,45600,47580,6120,1018
21446,45600,47520,6000,1049
21447,45600,46200,5460,887
21448,45600,47580,8520,715
21449,45600,47580,6720,900
21450,45600,46380,6000,795
21451,45600,47520,25200,212
21452,45600,47880,7200,872
21453,45600,46440,6480,754
21454,45600,47460,6000,1043
21455,45600,47580,9600,692
21456,45600,46380,5700,964
21457,45600,47700,8100,710
21458,45600,55320,26400,468
21459,45600,46080,5400,865
21460,45600,47580,6300,1027
21461,45600,48000,6720,992
21462,45600,46320,6300,761
21463,45600,47520,6720,906
21464,45600,46320,6240,767
21465,45600,47880,24000,270
21466,45600,47640,9300,698
21467,45600,47940,5700,1183
21468,45600,47400,7740,759
21469,45600,47940,4200,1409
21470,45600,46020,4500,1034
21471,45600,48060,6000,1157
21472,45600,47940,6000,1128
21473,45600,46380,6000,826
21474,45600,47520,5400,1182
21475,45600,47940,7200,880
21476,45600,47520,7200,774
21477,45600,46380,6000,812
21478,45600,47520,6000,1028
21479,45600,47760,20100,415
21480,45600,47940,6000,1068
21481,45600,47700,7080,894
21482,45600,47940,6300,1094
21483,45600,47820,1200,1515
21484,45600,46260,6180,785
21485,45600,46440,6300,779
21486,45660,47820,6660,895
21487,45660,49380,4800,1459
21488,45660,46500,6600,751
21489,45660,46080,6120,772
21490,45660,50640,7140,1391
21491,45660,52200,27000,315
21492,45660,49260,25920,251
21493,45660,47520,6900,884
21494,45660,48420,2400,1510
21495,45660,46080,43560,24
21496,45660,49920,6360,1314
21497,45660,50040,24060,313
21498,45660,49200,6480,1307
21499,45660,47280,6360,851
21500,45660,47040,5760,988
21501,45660,46980,5820,971
21502,45660,51120,42660,128
21503,45660,48000,4800,1345
21504,45660,47280,42960,45
21505,45720,47280,5760,1047
21506,45720,48420,7140,1021
21507,45720,48000,6000,1061
21508,45720,49560,44220,142
21509,45720,49380,25920,253
21510,45720,47940,6900,849
21511,45720,46560,6420,784
21512,45720,48480,6720,1030
21513,45720,46740,6000,877
21514,45720,49560,45120,62
21515,45720,47460,6480,934
21516,45720,47580,5760,983
21517,45720,48360,25620,231
21518,45720,46560,2340,1460
21519,45720,46920,18000,466
21520,45720,51420,20520,500
21521,45720,48780,7080,990
21522,45720,49260,45360,36
21523,45720,48240,7260,995
21524,45720,47400,26100,189
21525,45720,47700,13200,671
21526,45720,48240,5820,1181
21527,45720,48360,25620,232
21528,45720,48960,45720,21
21529,45720,47220,5520,1107
21530,45720,47280,5520,1120
21531,45720,48480,19020,503
21532,45720,46320,6720,733
21533,45720,46680,4320,1214
21534,45720,46380,6840,725
21535,45720,46260,7140,708
21536,45720,49620,18300,587
21537,45720,46260,5580,881
21538,45720,46620,5760,902
21539,45720,48300,1620,1524
21540,45720,46740,3360,1299
21541,45720,47100,6120,946
21542,45720,46920,18000,467
21543,45720,48720,6120,1229
21544,45720,50100,44820,89
21545,45720,47520,4920,1262
21546,45720,47880,6240,974
21547,45780,50400,27720,228
21548,45780,51060,25920,314
21549,45780,48660,6480,1168
21550,45780,47340,6840,854
21551,45780,50400,27720,224
21552,45780,48840,6540,1069
21553,45780,50640,21480,481
21554,45780,48300,7020,1025
21555,45780,48300,25200,245
21556,45780,48780,7380,1056
21557,45780,46560,6240,798
21558,45780,48000,43980,18
21559,45780,46680,6180,836
21560,45780,51660,25260,459
21561,45780,48960,6600,1232
21562,45780,46320,6540,737
21563,45780,50040,23280,345
21564,45780,47280,7200,760
21565,45840,49620,22440,396
21566,45840,47520,17160,551
21567,45840,48300,6900,961
21568,45840,47580,6480,1040
21569,45840,52620,20040,623
21570,45840,54360,9600,1467
21571,45840,47880,7020,1029
21572,45840,50520,26820,342
21573,45840,47520,17160,549
21574,45840,47460,2940,1470
21575,45840,46200,6480,738
21576,45840,48540,6960,1050
21577,45840,47760,6840,861
21578,45840,50220,27600,222
21579,45840,47700,7200,867
21580,45840,50520,26880,257
21581,45840,50220,27600,220
21582,45840,47820,0,1531
21583,45840,46260,6240,764
21584,45840,46680,6720,762
21585,45840,49620,22440,394
21586,45840,50400,13440,686
21587,45840,47760,0,1530
21588,45840,50400,13440,685
21589,45840,50100,17640,632
21590,45840,46920,7200,743
21591,45840,49740,6960,1281
21592,45840,49320,6840,1195
21593,45840,51060,25440,331
21594,45900,47340,2700,1465
21595,45900,48480,7200,848
21596,45900,46680,7140,740
21597,45900,47940,5400,1249
21598,45900,51180,7200,1333
21599,45900,47220,6240,1001
21600,45900,46680,7500,713
21601,45900,46560,7200,716
21602,45900,50880,5400,1488
21603,45900,47460,7200,766
21604,45900,47160,6300,899
21605,45900,47700,7200,803
21606,45900,47160,7200,752
21607,45900,50940,26100,303
21608,45900,47460,6300,966
21609,45900,46740,5400,1023
21610,45900,46680,6000,964
21611,45900,47160,4680,1266
21612,45900,49320,45900,27
21613,45900,47940,6900,921
21614,45900,49080,7500,1080
21615,45900,49080,7200,1098
21616,45900,46680,6300,829
21617,45900,47100,13020,670
21618,45900,48540,24300,282
21619,45900,47880,8100,732
21620,45900,49920,7020,1137
21621,45900,48540,24300,284
21622,45900,48480,17820,547
21623,45900,48900,6300,1217
21624,45900,47760,20100,401
21625,45900,47640,6900,866
21626,45900,47640,27000,180
21627,45900,47880,6600,1020
21628,45900,51840,27600,279
21629,45900,46980,18900,433
21630,45900,50580,7200,1405
21631,45900,48960,9000,755
21632,45900,46500,6120,787
21633,45900,49140,6120,1350
21634,45900,49260,7200,1074
21635,45900,48600,6000,1263
21636,45900,49200,18300,591
21637,45900,51120,7200,1428
21638,45900,49200,7200,1052
21639,45900,46980,7200,741
21640,45900,48420,5400,1308
21641,45900,47640,27000,181
21642,45900,48960,7200,1064
21643,45900,49200,7200,1088
21644,45900,47340,5400,1138
21645,45900,47220,6720,954
21646,45900,47700,5820,1096
21647,45900,47460,6900,816
21648,45900,49260,6900,1230
21649,45900,49080,7200,1059
21650,45900,49260,17100,600
21651,45900,47880,9000,700
21652,45900,47520,6900,837
21653,45900,47700,9000,723
21654,45900,46380,6600,744
21655,45900,46380,6600,758
21656,45900,48360,3600,1466
21657,45900,46980,18900,432
21658,45900,47400,43800,22
21659,45900,47160,3660,1410
21660,45900,46740,9900,684
21661,45900,51660,6300,1501
21662,45900,46980,5400,1003
21663,45900,48900,17100,625
21664,45900,50760,21600,480
21665,45900,49920,7200,1196
21666,45900,47700,6000,1101
21667,45900,49140,3240,1511
21668,45900,48420,6600,993
21669,45900,47160,6600,855
21670,45900,47460,19560,419
21671,45900,51900,7200,1427
21672,45900,46680,6300,828
21673,45900,47520,6600,960
21674,45900,47040,6300,886
21675,45900,51540,26100,322
21676,45900,46320,5400,936
21677,45900,49560,6000,1388
21678,45900,46860,5400,1141
21679,45900,50160,4980,1480
21680,45900,49620,6480,1371
21681,45900,48660,7200,951
21682,45900,48660,6360,1251
21683,45900,50160,6780,1367
21684,45900,49620,6720,1297
21685,45900,47580,5100,1211
21686,45900,47280,6000,980
21687,45900,50160,24300,268
21688,45900,46500,20700,334
21689,45900,46500,20700,335
21690,45900,49620,7080,1252
21691,45900,49560,7200,1313
21692,45900,50160,44400,142
21693,45900,48180,7500,942
21694,45900,48780,7200,956
21695,45900,47100,5400,1099
21696,45900,52500,18000,672
21697,45900,48660,7500,953
21698,45900,49860,7200,1233
21699,45900,47580,5400,1227
21700,45900,48780,4500,1435
21701,45900,47400,5400,1180
21702,45900,48660,7200,996
21703,45900,49560,18000,620
21704,45900,48660,7200,1039
21705,45900,48180,6300,1224
21706,45900,47820,7200,893
21707,45900,48600,6300,1220
21708,45900,48000,18420,498
21709,45900,48000,22500,306
21710,45900,49560,18000,619
21711,45900,50160,5400,1448
21712,45900,49800,7200,1283
21713,45900,46740,5400,1055
21714,45900,48120,20700,408
21715,45900,47100,7140,763
21716,45900,48720,6000,1256
21717,45900,48060,6000,1190
21718,45900,49980,7200,1354
21719,45900,49980,6300,1382
21720,45900,49980,27900,205
21721,45900,48060,7200,873
21722,45900,49740,6900,1289
21723,45900,48060,6300,1058
21724,45900,47820,2700,1474
21725,45900,48060,7200,915
21726,45900,49740,44400,142
21727,45900,49740,45300,62
21728,45900,47520,6120,939
21729,45900,47100,6000,1117
21730,45900,46440,6480,768
21731,45900,47820,6300,1026
21732,45900,47100,6300,831
21733,45900,48060,6000,1250
21734,45900,46800,7500,711
21735,45900,48000,7200,864
21736,45900,50100,3360,1521
21737,45900,48720,6900,1079
21738,45900,50100,8700,1016
21739,45900,49680,25200,295
21740,45900,46620,7200,720
21741,45900,48120,9000,705
21742,45900,49680,25200,294
21743,45900,48120,22500,330
21744,45900,47520,5400,1143
21745,45900,47280,7020,830
21746,45900,47100,7200,757
21747,45900,46860,4500,1210
21748,45900,49680,7200,1199
21749,45900,47520,7500,748
21750,45900,46740,6000,892
21751,45900,46320,6300,780
21752,45900,49440,18300,659
21753,45900,48840,22500,396
21754,45900,49380,9600,728
21755,45900,50460,5400,1455
21756,45900,46560,6300,809
21757,45900,49380,24300,281
21758,45900,48840,7020,1046
21759,45900,46920,6000,860
21760,45900,50340,27900,216
21761,45900,47400,24300,233
21762,45900,47100,7200,735
21763,45900,48000,7200,876
21764,45900,49380,19800,494
21765,45900,49440,17100,645
21766,45900,49440,17100,644
21767,45900,49380,6900,1271
21768,45900,49440,24300,274
21769,45900,49380,7200,1293
21770,45900,47460,7200,794
21771,45900,52500,18000,673
21772,45900,50400,7200,1315
21773,45900,47400,7200,802
21774,45900,46740,5400,987
21775,45900,46560,6300,773
21776,45900,48840,19800,447
21777,45900,49440,9000,825
21778,45900,46740,5400,1019
21779,45900,49380,6480,1270
21780,45900,50400,27540,239
21781,45900,49440,9000,782
21782,45900,49800,7200,1327
21783,45900,46920,5400,1022
21784,45900,49380,19800,496
21785,45900,46740,6300,827
21786,45900,48840,7200,1075
21787,45900,50340,9780,736
21788,45900,50280,6300,1447
21789,45900,48660,6900,1139
21790,45900,47100,13500,663
21791,45900,48240,7200,965
21792,45900,46620,4680,1114
21793,45900,50520,27900,221
21794,45900,49380,6300,1348
21795,45900,46500,6240,823
21796,45900,47820,6900,941
21797,45900,48240,9660,706
21798,45900,48600,6900,1087
21799,45900,46740,5400,1044
21800,45900,49380,9000,850
21801,45900,50460,7020,1380
21802,45900,46740,9900,683
21803,45960,47340,6600,842
21804,45960,49020,7440,1032
21805,45960,50520,18360,658
21806,45960,46500,6300,792
21807,45960,46260,6840,724
21808,45960,49860,27540,213
21809,45960,48600,6720,1110
21810,45960,48900,6960,1113
21811,45960,48480,6480,1188
21812,45960,47520,6360,962
21813,45960,47460,20400,386
21814,45960,46800,5940,903
21815,45960,46560,4680,1136
21816,45960,46860,23760,244
21817,45960,49980,7260,1253
21818,45960,46680,6300,796
21819,45960,49440,7320,1247
21820,45960,47700,43260,45
21821,45960,47340,3120,1431
21822,45960,51240,18360,659
21823,45960,48780,8520,807
21824,45960,46680,9840,687
21825,45960,48240,7140,979
21826,45960,46380,7140,712
21827,45960,49860,27540,211
21828,45960,47460,6840,859
21829,45960,47460,4800,1277
21830,45960,47100,6120,935
21831,45960,46860,7200,753
21832,45960,49800,7020,1328
21833,45960,46380,6960,718
21834,45960,49260,27360,201
21835,45960,51240,18360,658
21836,45960,47940,7200,884
21837,45960,47760,24960,214
21838,46020,49560,7920,1007
21839,46020,46740,7200,734
21840,46020,48000,6900,938
21841,46020,47820,5520,1197
21842,46020,48780,24720,243
21843,46020,47520,5520,1132
21844,46020,52860,27000,342
21845,46020,47100,6240,898
21846,46020,47520,6960,804
21847,46020,48360,6720,1036
21848,46020,48060,8520,710
21849,46020,49620,26280,251
21850,46020,49380,45120,90
21851,46020,48000,22020,340
21852,46020,49920,5220,1445
21853,46020,49020,24420,280
21854,46080,47100,7200,745
21855,46080,48840,6780,1131
21856,46080,48840,7080,1035
21857,46080,49920,44580,142
21858,46080,51600,28080,255
21859,46080,47100,6240,928
21860,46080,47880,7440,853
21861,46080,46680,6660,785
